loading	Gene.name
ENSG00000132199	0.00434261137331971	ENOSF1
ENSG00000167118	0.00434225225706855	URM1
ENSG00000166927	0.00434200630134761	MS4A7
ENSG00000164080	-0.00434113579603971	RAD54L2
ENSG00000149534	-0.00434061969777856	MS4A2
ENSG00000132000	0.00434056041517114	PODNL1
ENSG00000196683	-0.00433896090303395	TOMM7
ENSG00000249884	0.00433871881421367	RNF103-CHMP3
ENSG00000157426	-0.00433751826173609	AASDH
ENSG00000196459	0.0043364027979876	TRAPPC2
ENSG00000141698	0.00433431022534843	NT5C3B
ENSG00000197632	0.00433416514451572	SERPINB2
ENSG00000205138	0.00433401888907764	SDHAF1
ENSG00000156471	-0.00433338518991382	PTDSS1
ENSG00000278540	0.00433299816014855	ACACA
ENSG00000112640	-0.00433237853814596	PPP2R5D
ENSG00000101343	0.00433197676346931	CRNKL1
ENSG00000136869	-0.00433148054648129	TLR4
ENSG00000177098	0.00433096992199061	SCN4B
ENSG00000178980	-0.00433044111206517	SELENOW
ENSG00000134480	0.00432989178670396	CCNH
ENSG00000166741	-0.00432984783434771	NNMT
ENSG00000186283	0.00432964720756394	TOR3A
ENSG00000120686	-0.00432851251939862	UFM1
ENSG00000146411	-0.00432759416583985	SLC2A12
ENSG00000179988	0.00432674718784372	PSTK
ENSG00000101017	-0.00432638294426991	CD40
ENSG00000160685	-0.00432586700620798	ZBTB7B
ENSG00000164951	0.00432585142880825	PDP1
ENSG00000156502	0.00432529209533661	SUPV3L1
ENSG00000106327	0.00432481948137293	TFR2
ENSG00000205918	-0.00432236557367994	PDPK2P
ENSG00000212123	0.00432203740551602	PRR22
ENSG00000162909	0.0043216979258773	CAPN2
ENSG00000064270	0.00432049522734194	ATP2C2
ENSG00000187243	-0.00432003448630352	MAGED4B
ENSG00000100242	-0.00431938448713499	SUN2
ENSG00000103995	0.00431891593625577	CEP152
ENSG00000170468	0.00431869935378269	RIOX1
ENSG00000151090	0.00431842871979632	THRB
ENSG00000171204	0.00431639930774032	TMEM126B
ENSG00000198131	-0.00431533102388909	ZNF544
ENSG00000079739	-0.00431527227814727	PGM1
ENSG00000141556	0.00431412333765678	TBCD
ENSG00000103599	-0.00431100050814784	IQCH
ENSG00000100568	-0.00431072522279887	VTI1B
ENSG00000008283	0.0043099128347419	CYB561
ENSG00000002330	-0.0043092372115979	BAD
ENSG00000164306	-0.0043073012678107	PRIMPOL
ENSG00000125482	-0.00430667264297832	TTF1
ENSG00000116580	-0.00430580369020123	GON4L
ENSG00000108588	0.00430571081253204	CCDC47
ENSG00000155034	0.00430534973829972	FBXL18
ENSG00000141013	-0.0043048261898786	GAS8
ENSG00000162542	-0.00430421480112592	TMCO4
ENSG00000126790	-0.00430418238061677	L3HYPDH
ENSG00000160741	-0.00430334074313816	CRTC2
ENSG00000240809	0.0043010582896071	CAP1P1
ENSG00000132481	0.00429875197795582	TRIM47
ENSG00000241973	0.00429729220877966	PI4KA
ENSG00000065060	0.00429613892818954	BLTP3A
ENSG00000217165	-0.00429520324749365	ANKRD18EP
ENSG00000049860	0.00429176590022154	HEXB
ENSG00000139505	-0.00429164870214218	MTMR6
ENSG00000183747	-0.00429039802300229	ACSM2A
ENSG00000228253	-0.00428983459143702	MT-ATP8
ENSG00000213965	0.0042887584546079	NUDT19
ENSG00000176125	0.00428771480730431	UFSP1
ENSG00000091640	0.00428755692247775	SPAG7
ENSG00000126814	0.00428702582040457	TRMT5
ENSG00000077097	-0.00428676459910398	TOP2B
ENSG00000182287	-0.00428598451040044	AP1S2
ENSG00000105643	-0.00428487397964649	ARRDC2
ENSG00000205302	-0.00428448161202287	SNX2
ENSG00000277053	-0.00428440507754736	NA
ENSG00000228463	-0.0042828473121951	NA
ENSG00000136002	0.00428082897888583	ARHGEF4
ENSG00000179304	-0.0042802112079798	FAM156B
ENSG00000170677	-0.00428001486603171	SOCS6
ENSG00000235453	-0.00427836035232749	SMIM27
ENSG00000102978	0.00427825379087795	POLR2C
ENSG00000198853	-0.0042778528878732	RUSC2
ENSG00000184445	0.00427733555043472	KNTC1
ENSG00000130939	-0.00427619223185944	UBE4B
ENSG00000151422	-0.00427444803889245	FER
ENSG00000105705	0.00427444584949437	SUGP1
ENSG00000151490	0.00427271145867386	PTPRO
ENSG00000137802	-0.00426990634361249	MAPKBP1
ENSG00000133111	-0.00426880266075113	RFXAP
ENSG00000230092	-0.00426808400620163	NA
ENSG00000159251	-0.00426801557926139	ACTC1
ENSG00000169814	-0.00426777690585159	BTD
ENSG00000164168	-0.00426764924504606	TMEM184C
ENSG00000134874	-0.00426641697660118	DZIP1
ENSG00000115368	0.00426595681973668	WDR75
ENSG00000250151	-0.00426593005597942	ARPC4-TTLL3
ENSG00000172273	-0.00426572302339721	HINFP
ENSG00000215817	-0.00426551846167044	ZC3H11B
ENSG00000137054	0.00426436433913884	POLR1E
ENSG00000272047	0.00426370000014943	GTF2H5
ENSG00000145908	0.00426243866575483	ZNF300
ENSG00000167754	0.00426138625386057	KLK5
ENSG00000153574	0.00426062903656079	RPIA
ENSG00000110583	0.0042600641335241	NAA40
ENSG00000188735	-0.00425919076189109	TMEM120B
ENSG00000106004	-0.00425909976393653	HOXA5
ENSG00000007237	-0.00425884277819726	GAS7
ENSG00000132664	0.00425841919620296	POLR3F
ENSG00000107175	-0.00425769406640154	CREB3
ENSG00000123338	0.00425447434601014	NCKAP1L
ENSG00000230445	-0.00425437237680502	LRRC37A6P
ENSG00000178623	-0.00425149619474484	GPR35
ENSG00000104695	-0.00425083227190891	PPP2CB
ENSG00000145416	-0.00425082039458878	MARCHF1
ENSG00000179104	0.00425080865051483	TMTC2
ENSG00000105053	0.00425076349165324	VRK3
ENSG00000123144	0.00425026842254418	TRIR
ENSG00000250318	0.00425024710674928	NA
ENSG00000087157	0.00425011956773577	PGS1
ENSG00000272325	-0.00424883644678007	NUDT3
ENSG00000212719	-0.00424837243576337	LINC02693
ENSG00000196436	-0.00424627374658306	NPIPB15
ENSG00000108602	0.00424346631114735	ALDH3A1
ENSG00000249863	0.00424345805200802	NA
ENSG00000240053	-0.00424226125126144	LY6G5B
ENSG00000169860	0.00424225699252257	P2RY1
ENSG00000163362	0.0042417259376121	INAVA
ENSG00000204843	0.00424172038626872	DCTN1
ENSG00000185739	0.00424090628022852	SRL
ENSG00000169813	0.00423999924299483	HNRNPF
ENSG00000183597	-0.00423911083059502	TANGO2
ENSG00000130193	0.00423878392326767	THEM6
ENSG00000110756	0.00423868775363499	HPS5
ENSG00000146267	0.00423839263490121	FAXC
ENSG00000128652	-0.00423811412684782	HOXD3
ENSG00000136193	-0.00423353265950277	SCRN1
ENSG00000158195	-0.00423279524313617	WASF2
ENSG00000225697	0.00423278312316042	SLC26A6
ENSG00000072201	-0.00423210934548106	LNX1
ENSG00000168438	-0.00423060344038328	CDC40
ENSG00000125505	0.00422812242336959	MBOAT7
ENSG00000104365	0.00422767642412052	IKBKB
ENSG00000140807	-0.00422759742425468	NKD1
ENSG00000165915	0.00422741607384344	SLC39A13
ENSG00000124171	0.00422515145296763	PARD6B
ENSG00000215154	0.00422199350311563	NA
ENSG00000160013	0.00422197702329892	PTGIR
ENSG00000135048	-0.00422189648992229	CEMIP2
ENSG00000130560	-0.00422181921595904	UBAC1
ENSG00000205707	-0.00422118511902493	ETFRF1
ENSG00000188042	-0.0042210732878662	ARL4C
ENSG00000104497	-0.00422021066885535	SNX16
ENSG00000127311	0.00421991717257793	HELB
ENSG00000008083	-0.00421970878492808	JARID2
ENSG00000114503	0.00421969804845675	NCBP2
ENSG00000096070	-0.00421832364652596	BRPF3
ENSG00000237651	-0.00421802834616711	C2orf74
ENSG00000135720	-0.00421802341147038	DYNC1LI2
ENSG00000258461	-0.0042155320548075	NA
ENSG00000109775	-0.00421535010253471	UFSP2
ENSG00000102580	0.00421334417273529	DNAJC3
ENSG00000152229	0.00421106399645533	PSTPIP2
ENSG00000127125	-0.00421080274127225	PPCS
ENSG00000103197	-0.00420916909020637	TSC2
ENSG00000141655	0.00420865479750466	TNFRSF11A
ENSG00000078808	0.00420731124109688	SDF4
ENSG00000166233	-0.00420720607650462	ARIH1
ENSG00000134243	0.00420666211651342	SORT1
ENSG00000124702	0.00420464847491196	KLHDC3
ENSG00000165819	-0.00420449867230891	METTL3
ENSG00000175352	0.00420433899456239	NRIP3
ENSG00000047936	-0.00420366015222045	ROS1
ENSG00000142409	0.00420301250271385	ZNF787
ENSG00000152684	0.00419810233224169	PELO
ENSG00000159314	0.00419754160409434	ARHGAP27
ENSG00000170054	0.00419726225023661	SERPINA9
ENSG00000115318	-0.00419614580209608	LOXL3
ENSG00000183020	-0.00419171135133348	AP2A2
ENSG00000125740	0.00419166522328067	FOSB
ENSG00000163131	0.00419082199357097	CTSS
ENSG00000162396	-0.00418906698414672	PARS2
ENSG00000183955	0.00418123550089843	KMT5A
ENSG00000145390	-0.00418120332081927	USP53
ENSG00000180667	0.00418039098068048	YOD1
ENSG00000121068	-0.00417987909086448	TBX2
ENSG00000163870	0.0041796700779946	TPRA1
ENSG00000147649	0.00417831756137515	MTDH
ENSG00000112303	0.0041777829400817	VNN2
ENSG00000104341	-0.00417667611334197	LAPTM4B
ENSG00000099984	-0.00417647042496135	GSTT2
ENSG00000170779	0.00417634155727101	CDCA4
ENSG00000196363	0.00417610256728371	WDR5
ENSG00000234284	-0.00417608946802672	ZNF879
ENSG00000234585	-0.00417402496037711	NA
ENSG00000170385	0.00417317387643665	SLC30A1
ENSG00000260643	-0.00417199228079041	NA
ENSG00000196839	0.00417188872587933	ADA
ENSG00000113593	-0.0041708942908448	PPWD1
ENSG00000112619	-0.00416937939766132	PRPH2
ENSG00000172687	-0.00416653507633092	ZNF738
ENSG00000003756	-0.0041644507211187	RBM5
ENSG00000122482	-0.00416279742746907	ZNF644
ENSG00000143811	-0.00416277255073817	PYCR2
ENSG00000011677	-0.00416269390321025	GABRA3
ENSG00000259660	-0.00416240243554235	DNM1P47
ENSG00000181585	0.00416220934323068	TMIE
ENSG00000122406	-0.00416217246562683	RPL5
ENSG00000178971	-0.00415810977649764	CTC1
ENSG00000058866	-0.00415665889613199	DGKG
ENSG00000153066	0.00415599958912065	TXNDC11
ENSG00000113522	0.00415588910728321	RAD50
ENSG00000099381	-0.00415481674914671	SETD1A
ENSG00000100156	-0.00415428687464862	SLC16A8
ENSG00000175344	-0.00415411692962963	CHRNA7
ENSG00000136378	0.00414921232351996	ADAMTS7
ENSG00000168758	-0.00414904712623105	SEMA4C
ENSG00000151849	0.00414904396946191	CENPJ
ENSG00000130413	-0.00414897989319058	STK33
ENSG00000130529	-0.0041487862712603	TRPM4
ENSG00000198648	-0.00414851435211263	STK39
ENSG00000036828	-0.00414831756824995	CASR
ENSG00000075711	-0.00414414019060709	DLG1
ENSG00000147853	-0.00414329426420998	AK3
ENSG00000188419	-0.00414300434222096	CHM
ENSG00000104442	0.00414223483242795	ARMC1
ENSG00000172780	-0.0041413023731996	RAB43
ENSG00000175334	0.00414008637383553	BANF1
ENSG00000172551	-0.00413935258534653	MUCL1
ENSG00000124721	-0.00413922370412597	DNAH8
ENSG00000160551	0.00413853754942971	TAOK1
ENSG00000197471	-0.00413848350577289	SPN
ENSG00000198157	-0.0041380926780917	HMGN5
ENSG00000003249	-0.00413772169420813	DBNDD1
ENSG00000010030	-0.00413678633216263	ETV7
ENSG00000203879	-0.00413673502654234	GDI1
ENSG00000136999	-0.0041364834574696	CCN3
ENSG00000204301	-0.00413646004785671	NOTCH4
ENSG00000261011	-0.00413603039621183	AGAP11
ENSG00000261611	-0.00413346620244205	NA
ENSG00000073350	0.00413335669619532	LLGL2
ENSG00000166261	-0.00413262356829158	ZNF202
ENSG00000142197	-0.0041322715504597	DOP1B
ENSG00000136485	0.00413165410733997	DCAF7
ENSG00000116001	-0.00413095781535528	TIA1
ENSG00000179299	-0.00413068848995274	NSUN7
ENSG00000166225	-0.00413052605833899	FRS2
ENSG00000171121	-0.00412949005446191	KCNMB3
ENSG00000162692	-0.00412941639263411	VCAM1
ENSG00000164647	-0.00412774774488361	STEAP1
ENSG00000061676	-0.00412696238351389	NCKAP1
ENSG00000172167	0.00412628462622797	MTBP
ENSG00000086991	-0.00412580014405024	NOX4
ENSG00000149212	-0.0041250831428485	SESN3
ENSG00000169764	-0.00412388935533601	UGP2
ENSG00000197568	-0.00412327371032035	HHLA3
ENSG00000126226	0.004122486637078	PCID2
ENSG00000140598	0.00412143578879697	EFL1
ENSG00000128928	-0.00412097568820825	IVD
ENSG00000101654	-0.00412065192332725	RNMT
ENSG00000171161	0.00411977689220919	ZNF672
ENSG00000014164	0.00411946753360859	ZC3H3
ENSG00000197329	0.00411849837820023	PELI1
ENSG00000164615	-0.0041171893584828	CAMLG
ENSG00000229474	-0.00411600782393522	PATL2
ENSG00000188021	0.00411509585781238	UBQLN2
ENSG00000223705	-0.00411457886917695	NA
ENSG00000178028	-0.00411438960414939	DMAP1
ENSG00000131055	-0.00411243562421564	COX4I2
ENSG00000134369	0.00410945922048706	NAV1
ENSG00000119723	0.00410937552966806	COQ6
ENSG00000174473	-0.00410446819954222	GALNTL6
ENSG00000118418	0.00410337726347469	HMGN3
ENSG00000227449	-0.00410211901298496	FGF7P6
ENSG00000099290	-0.00410207699908175	WASHC2A
ENSG00000145779	0.0041013878408727	TNFAIP8
ENSG00000059573	0.00409869135739369	ALDH18A1
ENSG00000171970	-0.00409740751379487	ZNF57
ENSG00000109180	0.00409690036513029	OCIAD1
ENSG00000233750	-0.00409502059328465	CICP27
ENSG00000138738	-0.00409478421400886	PRDM5
ENSG00000107099	-0.0040946856045015	DOCK8
ENSG00000103811	-0.00409329569886853	CTSH
ENSG00000076984	-0.00409287947822848	MAP2K7
ENSG00000137558	0.00409281587412961	PI15
ENSG00000141380	0.00408990896690628	SS18
ENSG00000119335	0.00408977451885846	SET
ENSG00000149292	-0.00408920901176471	TTC12
ENSG00000268790	0.0040875295303105	NA
ENSG00000161996	0.0040874730014801	WDR90
ENSG00000168918	-0.00408562937993611	INPP5D
ENSG00000149257	-0.00408536985979986	SERPINH1
ENSG00000134901	0.00408500641084848	POGLUT2
ENSG00000133740	-0.00408466400725042	E2F5
ENSG00000141219	-0.00408414423644539	C17orf80
ENSG00000134762	-0.00408356681986342	DSC3
ENSG00000135362	0.0040825530971461	PRR5L
ENSG00000130940	0.00408146225097737	CASZ1
ENSG00000214654	-0.00408041620108424	B3GALT9
ENSG00000067064	0.00407731492525371	IDI1
ENSG00000108506	-0.00407602286690964	INTS2
ENSG00000189180	-0.00407588233817057	ZNF33A
ENSG00000174231	0.00407568539824891	PRPF8
ENSG00000075275	-0.00407566998139716	CELSR1
ENSG00000243749	-0.0040749659845444	TMEM35B
ENSG00000164494	0.00407412993941357	PDSS2
ENSG00000254681	-0.00407285149679163	PKD1P5
ENSG00000101473	-0.00407228891682954	ACOT8
ENSG00000168806	0.00407183255072261	LCMT2
ENSG00000118508	0.00407127150607557	RAB32
ENSG00000148735	-0.00407119367499564	PLEKHS1
ENSG00000187984	0.0040695735352118	ANKRD19P
ENSG00000105640	0.00406825366147699	RPL18A
ENSG00000110076	-0.00406730446697373	NRXN2
ENSG00000169714	0.00406656786272856	CNBP
ENSG00000131584	-0.00406602455741211	ACAP3
ENSG00000198026	0.00406581713774244	ZNF335
ENSG00000267318	-0.00406365902931476	NA
ENSG00000197885	0.00406355970389602	NKIRAS1
ENSG00000132010	-0.00406201719194059	ZNF20
ENSG00000108639	-0.0040619174132581	SYNGR2
ENSG00000198342	-0.00406117739476964	ZNF442
ENSG00000273047	-0.00405932957704615	NA
ENSG00000171867	0.00405913995444874	PRNP
ENSG00000152475	-0.00405856809769252	ZNF837
ENSG00000138792	-0.00405741281280652	ENPEP
ENSG00000166441	0.00405596808216588	RPL27A
ENSG00000143443	-0.00405496050663717	C1orf56
ENSG00000240184	0.0040543160603888	PCDHGC3
ENSG00000270800	0.00405078018393211	RPS10-NUDT3
ENSG00000180694	-0.00404990414566641	TMEM64
ENSG00000155868	0.00404727247742463	MED7
ENSG00000113194	0.00404299355623909	FAF2
ENSG00000102103	0.00404224171548401	PQBP1
ENSG00000157823	0.00404139749166296	AP3S2
ENSG00000113384	-0.0040410027450244	GOLPH3
ENSG00000142611	-0.0040406127910943	PRDM16
ENSG00000186723	-0.0040394568048059	OR10H1
ENSG00000172469	-0.00403879740996862	MANEA
ENSG00000116903	-0.00403830165061377	EXOC8
ENSG00000198298	0.00403807961374504	ZNF485
ENSG00000074695	0.00403712847002984	LMAN1
ENSG00000081479	-0.00403688503673707	LRP2
ENSG00000182512	0.00403595366630585	GLRX5
ENSG00000144824	-0.00403381590999284	PHLDB2
ENSG00000057252	-0.00403341380799683	SOAT1
ENSG00000138942	0.00403308126939532	RNF185
ENSG00000152904	-0.00403261213198673	GGPS1
ENSG00000159388	-0.00403232878254054	BTG2
ENSG00000184206	-0.00403169942397903	GOLGA6L4
ENSG00000179593	0.0040303392301776	ALOX15B
ENSG00000143390	0.00402941301800371	RFX5
ENSG00000151725	0.00402850965879579	CENPU
ENSG00000147894	0.00402756603576539	C9orf72
ENSG00000138641	0.00402737582550536	HERC3
ENSG00000274211	-0.0040270488599332	SOCS7
ENSG00000197912	-0.00402697748446607	SPG7
ENSG00000080200	-0.00402652277752332	CRYBG3
ENSG00000243753	0.00402348481999977	NA
ENSG00000099875	0.00402170453700029	MKNK2
ENSG00000132356	-0.00402128565617835	PRKAA1
ENSG00000162341	-0.00401988572953635	TPCN2
ENSG00000139636	0.00401983099633923	LMBR1L
ENSG00000182362	-0.00401961105208527	YBEY
ENSG00000184939	-0.0040192729165846	ZFP90
ENSG00000136856	0.0040175653453642	SLC2A8
ENSG00000167165	0.0040170959425181	UGT1A6
ENSG00000099385	-0.00401616406493135	BCL7C
ENSG00000123349	-0.0040158229081856	PFDN5
ENSG00000079332	0.00401436512708073	SAR1A
ENSG00000177853	-0.00401274788121547	ZNF518A
ENSG00000006530	0.00401181746710874	AGK
ENSG00000104883	-0.00401174094759493	PEX11G
ENSG00000108576	-0.0040102373771895	SLC6A4
ENSG00000120159	0.00400973287407759	CAAP1
ENSG00000244050	-0.00400812716107379	DEFB109F
ENSG00000167969	-0.0040076325396936	ECI1
ENSG00000197956	0.00400651839434194	S100A6
ENSG00000122218	0.00400585612292428	COPA
ENSG00000281593	0.00400465313911281	NA
ENSG00000154832	0.0040039010102651	CXXC1
ENSG00000198756	-0.00400376221957551	COLGALT2
ENSG00000186660	-0.00400319346134501	ZFP91
ENSG00000281887	-0.00399924997798396	GIMAP1-GIMAP5
ENSG00000230373	-0.0039974430221203	GOLGA6L5P
ENSG00000181827	-0.00399605967945815	RFX7
ENSG00000132196	0.00399561035490614	HSD17B7
ENSG00000182179	0.0039950988831046	UBA7
ENSG00000142733	0.0039947170152211	MAP3K6
ENSG00000168878	-0.00399461318865543	SFTPB
ENSG00000187961	0.00399310752444222	KLHL17
ENSG00000074410	-0.00399280293862969	CA12
ENSG00000212993	-0.00399003788843206	POU5F1B
ENSG00000167034	0.00398999928536002	NKX3-1
ENSG00000224940	0.00398988310347531	PRRT4
ENSG00000141736	0.00398923455812525	ERBB2
ENSG00000214827	-0.00398902235982125	MTCP1
ENSG00000171604	-0.00398882039700296	CXXC5
ENSG00000065361	-0.00398597806242928	ERBB3
ENSG00000138382	0.003985030831888	METTL5
ENSG00000198804	-0.00398242956160563	MT-CO1
ENSG00000162923	0.00398221809263749	WDR26
ENSG00000130300	-0.00398174853473578	PLVAP
ENSG00000168234	-0.00398082677504545	TTC39C
ENSG00000101220	0.00398060238327112	C20orf27
ENSG00000011405	-0.00397870184462248	PIK3C2A
ENSG00000129028	-0.00397688634234259	THAP10
ENSG00000066230	0.00397686887046606	SLC9A3
ENSG00000165566	-0.00397547700647129	AMER2
ENSG00000241343	-0.00397516294153254	RPL36A
ENSG00000175857	-0.00397490769954958	GAPT
ENSG00000125503	0.0039727856933978	PPP1R12C
ENSG00000141994	0.00397207426036816	DUS3L
ENSG00000074201	0.00397172340359242	CLNS1A
ENSG00000082805	-0.00397078461061498	ERC1
ENSG00000108984	0.00397021188528948	MAP2K6
ENSG00000112874	-0.00397002672105623	NUDT12
ENSG00000085265	0.0039676838638827	FCN1
ENSG00000105323	-0.00396740618360221	HNRNPUL1
ENSG00000125850	0.00396696874041532	OVOL2
ENSG00000188522	0.00396681681975634	FAM83G
ENSG00000269737	-0.00396600115487874	NA
ENSG00000166349	-0.00396557911753455	RAG1
ENSG00000228782	0.0039653605992801	NA
ENSG00000180229	-0.00396535815832461	NA
ENSG00000164754	0.00396368212381411	RAD21
ENSG00000223401	-0.0039625684046819	NA
ENSG00000198754	-0.00396032969906154	OXCT2
ENSG00000119650	0.0039602190979371	IFT43
ENSG00000106346	-0.00395964694225009	USP42
ENSG00000197084	-0.00395945709504768	LCE1C
ENSG00000009765	-0.00395792728557089	IYD
ENSG00000179715	0.00395520088411828	PCED1B
ENSG00000166987	0.003954352958005	MBD6
ENSG00000080824	0.00395403219983885	HSP90AA1
ENSG00000221886	-0.00395250314945667	ZBED8
ENSG00000196968	-0.00395145353143043	FUT11
ENSG00000110881	-0.00395073771417914	ASIC1
ENSG00000124508	-0.00395024290204732	BTN2A2
ENSG00000135269	-0.0039492706179235	TES
ENSG00000100605	-0.00394654300760126	ITPK1
ENSG00000178057	0.00394604476474056	NDUFAF3
ENSG00000143643	0.00394568045105959	TTC13
ENSG00000165832	0.00394301756236783	TRUB1
ENSG00000115008	0.00394282019516634	IL1A
ENSG00000265298	0.00394097932155787	NA
ENSG00000259429	-0.00394062038976655	NA
ENSG00000116205	0.00393950058427078	TCEANC2
ENSG00000068724	-0.00393879806049081	TTC7A
ENSG00000129245	-0.00393858933583835	FXR2
ENSG00000162929	-0.00393656513295215	SANBR
ENSG00000170234	0.00393644841644921	PWWP2A
ENSG00000106443	0.0039360024914522	PHF14
ENSG00000106278	-0.00393522517214301	PTPRZ1
ENSG00000105793	0.00393383250230699	GTPBP10
ENSG00000169991	-0.00393279120503599	IFFO2
ENSG00000203705	-0.00393196499665359	TATDN3
ENSG00000182742	-0.00393130467828567	HOXB4
ENSG00000086300	0.00393125581209289	SNX10
ENSG00000177125	-0.00392924244171569	ZBTB34
ENSG00000115594	-0.00392912996823591	IL1R1
ENSG00000132405	-0.00392754294571131	TBC1D14
ENSG00000226210	-0.00392644167037364	WASH8P
ENSG00000073008	0.00392602739848704	PVR
ENSG00000064199	0.00392494928363583	SPA17
ENSG00000188549	0.00392313530693002	CCDC9B
ENSG00000172458	0.00392255747819015	IL17D
ENSG00000162729	-0.00392248261172287	IGSF8
ENSG00000141569	-0.00392235104339757	TRIM65
ENSG00000232434	0.003920727273843	AJM1
ENSG00000168394	0.00391975896005359	TAP1
ENSG00000173272	0.00391827708704098	MZT2A
ENSG00000188958	-0.00391759711259399	UTS2B
ENSG00000100916	0.00391694566036899	BRMS1L
ENSG00000178460	-0.00391602551015997	MCMDC2
ENSG00000130714	-0.00391495941173482	POMT1
ENSG00000162946	-0.00391451602040407	DISC1
ENSG00000120158	-0.00391447592921633	RCL1
ENSG00000267281	-0.0039131305007403	ATF7-NPFF
ENSG00000137709	-0.00391295673410497	POU2F3
ENSG00000122376	-0.00391270326822221	SHLD2
ENSG00000214135	-0.00391117253136119	NA
ENSG00000277075	-0.0039098253870157	H2AC8
ENSG00000156304	-0.00390956865031936	SCAF4
ENSG00000180855	-0.00390815103520736	ZNF443
ENSG00000106100	-0.00390809626677064	NOD1
ENSG00000074276	0.00390747262052504	CDHR2
ENSG00000093144	0.0039072573937779	ECHDC1
ENSG00000108511	-0.00390635342711972	HOXB6
ENSG00000163006	0.00390627055434297	CCDC138
ENSG00000170160	-0.00390540584780685	CCDC144A
ENSG00000182070	-0.00390466039813182	OR52A1
ENSG00000166822	0.00390373610670378	TMEM170A
ENSG00000131725	0.0039035812224093	WDR44
ENSG00000147162	-0.00390223378306467	OGT
ENSG00000073756	0.00390220577436066	PTGS2
ENSG00000127334	-0.00390102548023097	DYRK2
ENSG00000102309	0.00390010676573685	PIN4
ENSG00000181904	-0.00389889781855925	C5orf24
ENSG00000155304	0.00389855378945391	HSPA13
ENSG00000101997	0.00389634179207668	CCDC22
ENSG00000179295	-0.00389603677828982	PTPN11
ENSG00000101407	0.00389495579578674	TTI1
ENSG00000103199	-0.00389486790135782	ZNF500
ENSG00000259479	0.00389430715366036	NA
ENSG00000270299	0.00389408109280819	NA
ENSG00000163563	0.00389383831212517	MNDA
ENSG00000166033	-0.00389254943601689	HTRA1
ENSG00000181090	-0.00389236577187437	EHMT1
ENSG00000005448	-0.00389142006153454	WDR54
ENSG00000106066	-0.0038908646509168	CPVL
ENSG00000214787	0.00389027885286988	MS4A4E
ENSG00000198879	-0.00389021314961795	SFMBT2
ENSG00000197576	-0.0038899077293803	HOXA4
ENSG00000107959	0.0038893822533287	PITRM1
ENSG00000164136	0.00388590054719984	IL15
ENSG00000152661	0.00388428776720511	GJA1
ENSG00000115392	0.00388387447464829	FANCL
ENSG00000278318	-0.00388138472429437	ZNF229
ENSG00000214113	0.00388046815053375	LYRM4
ENSG00000167637	-0.00387993979132813	ZNF283
ENSG00000155906	-0.00387978199648801	RMND1
ENSG00000144724	-0.00387905907118452	PTPRG
ENSG00000137834	-0.00387591866061187	SMAD6
ENSG00000023902	0.00387478644749007	PLEKHO1
ENSG00000185630	-0.00387423999618422	PBX1
ENSG00000114353	0.00387387370951334	GNAI2
ENSG00000134153	0.00387382967999795	EMC7
ENSG00000180626	-0.00387196533557587	ZNF594
ENSG00000142694	0.00387070815998926	EVA1B
ENSG00000171055	-0.00386577351453738	FEZ2
ENSG00000117419	0.00386546463134128	ERI3
ENSG00000127252	-0.00386503316181644	PLAAT1
ENSG00000135363	0.00386464809558746	LMO2
ENSG00000060642	-0.00386382432592118	PIGV
ENSG00000140986	0.00386377115220394	RPL3L
ENSG00000172943	-0.00386167084188176	PHF8
ENSG00000163644	-0.00385892752184117	PPM1K
ENSG00000119912	0.00385892158884729	IDE
ENSG00000276550	-0.0038587343227921	HERC2P2
ENSG00000156253	0.00385842092924221	RWDD2B
ENSG00000181625	-0.00385713569096193	SLX1B
ENSG00000071564	0.00385488288703983	TCF3
ENSG00000236296	-0.00385471336027767	GUSBP5
ENSG00000063322	-0.00385393240024765	MED29
ENSG00000106799	0.00385341006885139	TGFBR1
ENSG00000213793	-0.00385258191046928	ZNF888
ENSG00000173905	-0.00385253378270787	GOLIM4
ENSG00000124491	-0.00385188287900088	F13A1
ENSG00000002016	-0.00385141658845559	RAD52
ENSG00000183166	0.00385111693428216	CALN1
ENSG00000168826	-0.00385052463151537	ZBTB49
ENSG00000132950	-0.00384919990536429	ZMYM5
ENSG00000154803	-0.00384886804064182	FLCN
ENSG00000073331	-0.00384825097169751	ALPK1
ENSG00000092009	-0.00384818461801662	CMA1
ENSG00000157045	-0.00384803479336522	NTAN1
ENSG00000087470	0.00384757822387962	DNM1L
ENSG00000107951	0.00384720856562933	MTPAP
ENSG00000176095	-0.00384718671352851	IP6K1
ENSG00000170561	-0.00384684829381557	IRX2
ENSG00000064989	-0.00384676398365662	CALCRL
ENSG00000198899	-0.00384659107552868	MT-ATP6
ENSG00000130545	0.00384572977182016	CRB3
ENSG00000072135	0.00384448566431731	PTPN18
ENSG00000197111	-0.00384080527813716	PCBP2
ENSG00000161714	0.00383958526440282	PLCD3
ENSG00000139668	-0.00383906584012809	WDFY2
ENSG00000144366	-0.00383894299933976	GULP1
ENSG00000065183	0.00383869825745731	WDR3
ENSG00000054219	-0.00383817572051854	LY75
ENSG00000205593	0.00383809056778584	DENND6B
ENSG00000156500	0.00383632700519378	PABIR3
ENSG00000160172	-0.00383496193885673	NA
